benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccrandomaccess,5,16,3,3,2022-03-27T20:33:32Z,2022-03-27T20:47:39Z,2022-03-27T20:50:55Z,2022-03-27T20:50:55Z,18m4.097824631s,0.0241537
hpccstream,0,16,2,2,2022-03-27T20:33:33Z,2022-03-27T20:51:20Z,2022-03-27T20:52:49Z,2022-03-27T20:52:49Z,19m53.367325876s,7.57858
hpccrandomaccess,2,16,2,2,2022-03-27T20:34:34Z,2022-03-27T20:51:42Z,2022-03-27T20:56:10Z,2022-03-27T20:56:10Z,22m8.763017178s,0.0262881
hpccstream,7,16,3,3,2022-03-27T20:34:35Z,2022-03-27T20:55:54Z,2022-03-27T20:57:33Z,2022-03-27T20:57:34Z,23m42.22655032s,7.93402
hpccrandomaccess,4,16,1,1,2022-03-27T20:34:35Z,2022-03-27T20:51:45Z,2022-03-27T20:53:34Z,2022-03-27T20:53:35Z,19m41.430323678s,0.103386
hpccrandomringbw,2,16,2,2,2022-03-27T20:34:36Z,2022-03-27T20:53:09Z,2022-03-27T20:55:47Z,2022-03-27T20:55:48Z,21m51.113879253s,0.0201269
hpccrandomringlat,2,16,2,2,2022-03-27T20:34:36Z,2022-03-27T20:53:09Z,2022-03-27T20:55:47Z,2022-03-27T20:55:48Z,21m51.113879253s,66.4455
hpccdgemm,4,16,3,3,2022-03-27T20:34:38Z,2022-03-27T21:01:25Z,2022-03-27T21:08:44Z,2022-03-27T21:08:44Z,34m50.280969785s,10.3141
hpccfft,4,16,2,2,2022-03-27T20:34:37Z,2022-03-27T20:55:53Z,2022-03-27T21:00:11Z,2022-03-27T21:00:11Z,26m10.379524553s,0.895819
hpccstream,4,16,1,1,2022-03-27T20:34:40Z,2022-03-27T21:01:24Z,2022-03-27T21:02:52Z,2022-03-27T21:02:53Z,28m46.684627582s,5.29158
hpccstream,5,16,1,1,2022-03-27T20:34:40Z,2022-03-27T20:55:55Z,2022-03-27T20:57:32Z,2022-03-27T20:57:32Z,23m26.40875643s,4.03458
hpccrandomaccess,8,16,3,3,2022-03-27T20:34:42Z,2022-03-27T21:01:28Z,2022-03-27T21:06:57Z,2022-03-27T21:06:57Z,32m57.116672594s,0.0221819
hpccrandomringbw,5,16,3,3,2022-03-27T20:34:44Z,2022-03-27T21:01:28Z,2022-03-27T21:06:24Z,2022-03-27T21:06:25Z,32m16.702617529s,0.0116845
hpccrandomringlat,5,16,3,3,2022-03-27T20:34:44Z,2022-03-27T21:01:28Z,2022-03-27T21:06:24Z,2022-03-27T21:06:25Z,32m16.702617529s,550.077
hpccrandomringbw,8,16,1,1,2022-03-27T20:34:43Z,2022-03-27T21:01:25Z,2022-03-27T21:02:29Z,2022-03-27T21:02:31Z,28m22.541719906s,1.57192
hpccrandomringlat,8,16,1,1,2022-03-27T20:34:43Z,2022-03-27T21:01:25Z,2022-03-27T21:02:29Z,2022-03-27T21:02:31Z,28m22.541719906s,0.517065
hpccfft,8,16,3,3,2022-03-27T20:34:41Z,2022-03-27T21:01:29Z,2022-03-27T21:06:36Z,2022-03-27T21:06:36Z,32m35.142848252s,0.57671
hpccptrans,9,16,4,4,2022-03-27T20:36:43Z,2022-03-27T20:56:13Z,2022-03-27T21:03:57Z,2022-03-27T21:03:57Z,27m54.551521057s,0.123541
hpccfft,9,16,3,3,2022-03-27T20:37:43Z,2022-03-27T21:07:42Z,2022-03-27T21:12:44Z,2022-03-27T21:12:44Z,35m43.369227172s,0.662414
hpccrandomaccess,0,16,4,4,2022-03-27T20:39:43Z,2022-03-27T21:01:27Z,2022-03-27T21:06:50Z,2022-03-27T21:06:50Z,27m43.098570205s,0.0236617
hpccptrans,8,16,2,2,2022-03-27T20:40:43Z,2022-03-27T21:07:42Z,2022-03-27T21:14:51Z,2022-03-27T21:14:51Z,34m43.117939425s,0.118795
