benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccdgemm,9,16,1,1,2022-03-30T08:53:04Z,2022-03-30T09:01:30Z,2022-03-30T09:04:33Z,2022-03-30T09:04:34Z,12m2.690011091s,30.8405
hpccdgemm,1,16,1,1,2022-03-30T08:53:06Z,2022-03-30T09:05:13Z,2022-03-30T09:08:19Z,2022-03-30T09:08:19Z,15m46.78507854s,31.4158
hpccfft,1,16,1,1,2022-03-30T08:53:06Z,2022-03-30T09:06:19Z,2022-03-30T09:07:48Z,2022-03-30T09:07:49Z,15m22.232026877s,10.4355
hpccptrans,7,16,3,3,2022-03-30T08:53:07Z,2022-03-30T09:02:26Z,2022-03-30T09:12:59Z,2022-03-30T09:13:00Z,20m31.146604234s,0.0569575
hpccptrans,2,16,1,1,2022-03-30T08:53:07Z,2022-03-30T09:08:54Z,2022-03-30T09:10:39Z,2022-03-30T09:10:39Z,18m11.604999178s,7.01087
hpccrandomaccess,7,16,4,4,2022-03-30T08:54:06Z,2022-03-30T09:05:13Z,2022-03-30T09:13:25Z,2022-03-30T09:13:25Z,20m0.280179117s,0.0142532
hpccdgemm,5,16,3,3,2022-03-30T08:54:06Z,2022-03-30T09:08:52Z,2022-03-30T09:14:06Z,2022-03-30T09:14:06Z,20m32.77204944s,27.8338
hpccptrans,3,16,1,1,2022-03-30T08:55:07Z,2022-03-30T09:08:30Z,2022-03-30T09:10:40Z,2022-03-30T09:10:40Z,16m9.899847285s,2.78078
hpccrandomringbw,0,16,1,1,2022-03-30T08:55:08Z,2022-03-30T09:11:20Z,2022-03-30T09:12:29Z,2022-03-30T09:12:29Z,17m55.68823679s,1.72291
hpccrandomringlat,0,16,1,1,2022-03-30T08:55:08Z,2022-03-30T09:11:20Z,2022-03-30T09:12:29Z,2022-03-30T09:12:29Z,17m55.68823679s,0.31962
hpccstream,8,16,1,1,2022-03-30T08:55:09Z,2022-03-30T09:11:22Z,2022-03-30T09:13:03Z,2022-03-30T09:13:03Z,18m38.489448543s,5.1168
hpccfft,0,16,1,1,2022-03-30T08:55:09Z,2022-03-30T09:13:50Z,2022-03-30T09:15:16Z,2022-03-30T09:15:16Z,20m39.693947369s,10.9632
hpccptrans,4,16,2,2,2022-03-30T08:55:09Z,2022-03-30T09:04:22Z,2022-03-30T09:13:21Z,2022-03-30T09:13:21Z,18m47.501034489s,0.0685681
hpccstream,1,16,2,2,2022-03-30T08:55:10Z,2022-03-30T09:09:19Z,2022-03-30T09:11:00Z,2022-03-30T09:11:01Z,16m22.683740647s,5.02761
hpccptrans,0,16,2,2,2022-03-30T08:55:12Z,2022-03-30T09:11:36Z,2022-03-30T09:17:33Z,2022-03-30T09:17:33Z,23m6.296249111s,0.160843
hpccrandomaccess,5,16,3,3,2022-03-30T08:55:11Z,2022-03-30T09:14:11Z,2022-03-30T09:22:28Z,2022-03-30T09:22:29Z,27m55.497911485s,0.0249111
hpccstream,0,16,2,2,2022-03-30T08:55:12Z,2022-03-30T09:14:21Z,2022-03-30T09:16:18Z,2022-03-30T09:16:18Z,21m44.146458858s,4.15402
hpccrandomaccess,2,16,2,2,2022-03-30T08:56:13Z,2022-03-30T09:14:43Z,2022-03-30T09:20:11Z,2022-03-30T09:20:14Z,24m33.541438319s,0.0163662
hpccstream,7,16,3,3,2022-03-30T08:56:15Z,2022-03-30T09:17:31Z,2022-03-30T09:19:14Z,2022-03-30T09:19:15Z,23m42.612314527s,6.69386
hpccrandomaccess,4,16,1,1,2022-03-30T08:56:15Z,2022-03-30T09:13:07Z,2022-03-30T09:15:49Z,2022-03-30T09:15:49Z,20m7.009376139s,0.171011
hpccrandomringbw,2,16,2,2,2022-03-30T08:56:16Z,2022-03-30T09:16:28Z,2022-03-30T09:22:36Z,2022-03-30T09:22:37Z,26m52.852135974s,0.00816513
hpccrandomringlat,2,16,2,2,2022-03-30T08:56:16Z,2022-03-30T09:16:28Z,2022-03-30T09:22:36Z,2022-03-30T09:22:37Z,26m52.852135974s,2150.8
hpccdgemm,4,16,3,3,2022-03-30T08:56:17Z,2022-03-30T09:20:01Z,2022-03-30T09:23:26Z,2022-03-30T09:23:27Z,27m49.764005896s,32.9701
hpccfft,4,16,2,2,2022-03-30T08:56:17Z,2022-03-30T09:16:24Z,2022-03-30T09:22:59Z,2022-03-30T09:22:59Z,27m19.294867839s,0.521167
hpccstream,4,16,1,1,2022-03-30T08:56:18Z,2022-03-30T09:14:43Z,2022-03-30T09:16:48Z,2022-03-30T09:16:48Z,21m8.15776182s,2.89674
hpccstream,5,16,1,1,2022-03-30T08:56:19Z,2022-03-30T09:20:50Z,2022-03-30T09:22:27Z,2022-03-30T09:22:28Z,26m48.55238304s,4.26154
hpccrandomaccess,8,16,3,3,2022-03-30T08:56:19Z,2022-03-30T09:24:06Z,2022-03-30T09:30:55Z,2022-03-30T09:30:55Z,35m18.143597804s,0.0168152
hpccrandomringbw,5,16,3,3,2022-03-30T08:56:21Z,2022-03-30T09:23:43Z,2022-03-30T09:29:50Z,2022-03-30T09:29:51Z,34m3.96821723s,0.0115347
hpccrandomringlat,5,16,3,3,2022-03-30T08:56:21Z,2022-03-30T09:23:43Z,2022-03-30T09:29:50Z,2022-03-30T09:29:51Z,34m3.96821723s,4017.06
hpccrandomringbw,8,16,1,1,2022-03-30T08:56:20Z,2022-03-30T09:23:11Z,2022-03-30T09:24:36Z,2022-03-30T09:24:36Z,28m50.383413003s,1.88575
hpccrandomringlat,8,16,1,1,2022-03-30T08:56:20Z,2022-03-30T09:23:11Z,2022-03-30T09:24:36Z,2022-03-30T09:24:36Z,28m50.383413003s,0.466388
hpccfft,8,16,3,3,2022-03-30T08:56:20Z,2022-03-30T09:23:12Z,2022-03-30T09:29:36Z,2022-03-30T09:29:37Z,33m57.249614039s,0.546801
hpccptrans,9,16,4,4,2022-03-30T08:58:20Z,2022-03-30T09:13:49Z,2022-03-30T09:23:49Z,2022-03-30T09:23:51Z,26m6.124473015s,0.097134
hpccfft,9,16,3,3,2022-03-30T08:59:21Z,2022-03-30T09:23:43Z,2022-03-30T09:30:25Z,2022-03-30T09:30:25Z,31m45.149559074s,0.386494
hpccrandomaccess,0,16,4,4,2022-03-30T09:01:21Z,2022-03-30T09:24:30Z,2022-03-30T09:31:03Z,2022-03-30T09:31:03Z,30m25.144109912s,0.0268225
hpccptrans,8,16,2,2,2022-03-30T09:02:22Z,2022-03-30T09:17:30Z,2022-03-30T09:24:43Z,2022-03-30T09:24:44Z,23m5.425475039s,0.104071
