benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccrandomaccess,1,16,2,2,2022-03-29T19:55:16Z,2022-03-29T20:07:11Z,2022-03-29T20:10:05Z,2022-03-29T20:10:05Z,15m32.955337012s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomaccess-1-output/hpccoutf.txt: Permission denied
hpccdgemm,6,16,3,16,2022-03-29T19:56:15Z,2022-03-29T20:09:09Z,2022-03-29T20:17:24Z,2022-03-29T20:17:26Z,21m53.665613519s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccdgemm-6-output/hpccoutf.txt: Permission denied
hpccfft,3,16,2,2,2022-03-29T19:56:16Z,2022-03-29T20:08:57Z,2022-03-29T20:13:28Z,2022-03-29T20:13:29Z,17m46.091779639s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccfft-3-output/hpccoutf.txt: Permission denied
hpccrandomaccess,9,16,4,4,2022-03-29T19:56:16Z,2022-03-29T20:10:57Z,2022-03-29T20:16:34Z,2022-03-29T20:16:34Z,21m0.093067739s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomaccess-9-output/hpccoutf.txt: Permission denied
hpccrandomringbw,7,16,1,1,2022-03-29T19:56:17Z,2022-03-29T20:14:23Z,2022-03-29T20:15:30Z,2022-03-29T20:15:30Z,19m50.091841612s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-7-output/hpccoutf.txt: Permission denied
hpccrandomringlat,7,16,1,1,2022-03-29T19:56:17Z,2022-03-29T20:14:23Z,2022-03-29T20:15:30Z,2022-03-29T20:15:30Z,19m50.091841612s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-7-output/hpccoutf.txt: Permission denied
hpccfft,2,16,4,4,2022-03-29T19:56:17Z,2022-03-29T20:10:56Z,2022-03-29T20:15:20Z,2022-03-29T20:15:20Z,19m40.232167498s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccfft-2-output/hpccoutf.txt: Permission denied
hpccdgemm,9,16,1,16,2022-03-29T19:56:19Z,2022-03-29T20:09:23Z,2022-03-29T20:17:28Z,2022-03-29T20:17:30Z,21m51.158822913s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccdgemm-9-output/hpccoutf.txt: Permission denied
hpccdgemm,1,16,1,16,2022-03-29T19:56:20Z,2022-03-29T20:10:51Z,2022-03-29T20:20:11Z,2022-03-29T20:20:12Z,24m51.879400966s,"-1
11.1509"
hpccfft,1,16,1,1,2022-03-29T19:56:20Z,2022-03-29T20:16:10Z,2022-03-29T20:17:39Z,2022-03-29T20:17:40Z,21m57.429685721s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccfft-1-output/hpccoutf.txt: Permission denied
hpccptrans,7,16,3,3,2022-03-29T19:56:22Z,2022-03-29T20:16:00Z,2022-03-29T20:22:22Z,2022-03-29T20:22:22Z,26m34.742202669s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccptrans-7-output/hpccoutf.txt: Permission denied
