benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccstream,0,16,2,16,2022-03-30T09:51:24Z,2022-03-30T10:16:23Z,2022-03-30T10:19:00Z,2022-03-30T10:19:00Z,28m27.217135666s,4.06566
hpccrandomaccess,2,16,2,2,2022-03-30T09:52:24Z,2022-03-30T10:19:56Z,2022-03-30T10:24:32Z,2022-03-30T10:24:32Z,32m40.663453142s,0.0143246
hpccstream,7,16,3,16,2022-03-30T09:52:24Z,2022-03-30T10:25:52Z,2022-03-30T10:28:30Z,2022-03-30T10:28:31Z,36m52.60819732s,4.78427
hpccrandomaccess,4,16,1,1,2022-03-30T09:52:24Z,2022-03-30T10:19:56Z,2022-03-30T10:22:35Z,2022-03-30T10:22:36Z,30m52.566149528s,0.160916
hpccrandomringbw,2,16,2,2,2022-03-30T09:52:24Z,2022-03-30T10:25:34Z,2022-03-30T10:30:56Z,2022-03-30T10:30:57Z,39m5.019118071s,0.00758351
hpccrandomringlat,2,16,2,2,2022-03-30T09:52:24Z,2022-03-30T10:25:34Z,2022-03-30T10:30:56Z,2022-03-30T10:30:57Z,39m5.019118071s,2592.9
hpccdgemm,4,16,3,16,2022-03-30T09:52:25Z,2022-03-30T10:26:01Z,2022-03-30T10:30:05Z,2022-03-30T10:30:07Z,38m23.333932702s,36.9586
hpccfft,4,16,2,2,2022-03-30T09:52:25Z,2022-03-30T10:25:38Z,2022-03-30T10:31:41Z,2022-03-30T10:31:42Z,39m49.452189198s,0.480117
hpccstream,4,16,1,16,2022-03-30T09:52:25Z,2022-03-30T10:16:22Z,2022-03-30T10:19:49Z,2022-03-30T10:19:51Z,28m3.395890689s,4.02954
hpccstream,5,16,1,16,2022-03-30T09:52:25Z,2022-03-30T10:26:02Z,2022-03-30T10:28:37Z,2022-03-30T10:28:39Z,36m56.716677778s,4.95201
hpccrandomaccess,8,16,3,3,2022-03-30T09:52:26Z,2022-03-30T10:25:36Z,2022-03-30T10:40:58Z,2022-03-30T10:40:58Z,49m11.151949291s,0.0307072
hpccrandomringbw,5,16,3,3,2022-03-30T09:52:26Z,2022-03-30T10:29:12Z,2022-03-30T10:34:39Z,2022-03-30T10:34:40Z,42m51.300066839s,0.0098452
hpccrandomringlat,5,16,3,3,2022-03-30T09:52:26Z,2022-03-30T10:29:12Z,2022-03-30T10:34:39Z,2022-03-30T10:34:40Z,42m51.300066839s,106.609
hpccrandomringbw,8,16,1,1,2022-03-30T09:52:26Z,2022-03-30T10:25:42Z,2022-03-30T10:26:40Z,2022-03-30T10:26:40Z,34m51.271225939s,1.703
hpccrandomringlat,8,16,1,1,2022-03-30T09:52:26Z,2022-03-30T10:25:42Z,2022-03-30T10:26:40Z,2022-03-30T10:26:40Z,34m51.271225939s,0.326388
hpccfft,8,16,3,3,2022-03-30T09:52:25Z,2022-03-30T10:25:56Z,2022-03-30T10:32:56Z,2022-03-30T10:32:56Z,41m11.329713263s,0.389517
hpccptrans,9,16,4,4,2022-03-30T09:54:26Z,2022-03-30T10:31:36Z,2022-03-30T10:40:43Z,2022-03-30T10:40:44Z,47m0.15623393s,0.116945
hpccfft,9,16,3,3,2022-03-30T09:55:27Z,2022-03-30T10:30:45Z,2022-03-30T10:38:34Z,2022-03-30T10:38:35Z,43m50.194556893s,0.336676
hpccrandomaccess,0,16,4,4,2022-03-30T09:57:30Z,2022-03-30T10:31:34Z,2022-03-30T10:41:04Z,2022-03-30T10:41:04Z,44m19.155537184s,0.0272808
hpccptrans,8,16,2,2,2022-03-30T09:58:28Z,2022-03-30T10:29:24Z,2022-03-30T10:40:17Z,2022-03-30T10:40:19Z,42m28.161269237s,0.0751535
