benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccfft,0,16,1,1,2022-03-15T14:25:55Z,2022-03-15T14:41:57Z,2022-03-15T14:43:25Z,2022-03-15T14:43:26Z,18m2.928340925s,8.70421
hpccptrans,4,16,2,2,2022-03-15T14:25:55Z,2022-03-15T14:47:38Z,2022-03-15T14:52:21Z,2022-03-15T14:52:21Z,27m0.622063984s,0.246612
hpccstream,1,16,2,16,2022-03-15T14:25:57Z,2022-03-15T14:47:54Z,2022-03-15T14:49:52Z,2022-03-15T14:49:53Z,24m42.031012284s,5.39397
hpccptrans,0,16,2,2,2022-03-15T14:25:58Z,2022-03-15T14:47:26Z,2022-03-15T14:49:18Z,2022-03-15T14:49:18Z,24m0.769730182s,3.82368
hpccrandomaccess,5,16,3,3,2022-03-15T14:25:56Z,2022-03-15T14:53:02Z,2022-03-15T14:57:57Z,2022-03-15T14:57:57Z,32m39.591688497s,0.0281938
hpccstream,0,16,2,16,2022-03-15T14:25:56Z,2022-03-15T14:42:08Z,2022-03-15T14:44:30Z,2022-03-15T14:44:31Z,19m23.27675915s,2.93268
hpccrandomaccess,2,16,2,2,2022-03-15T14:26:57Z,2022-03-15T14:52:48Z,2022-03-15T14:55:44Z,2022-03-15T14:55:44Z,29m28.658776827s,0.0247761
hpccstream,7,16,3,16,2022-03-15T14:27:02Z,2022-03-15T14:53:04Z,2022-03-15T14:55:16Z,2022-03-15T14:55:17Z,29m3.143058108s,-1
hpccrandomaccess,4,16,1,1,2022-03-15T14:26:58Z,2022-03-15T14:52:40Z,2022-03-15T14:55:10Z,2022-03-15T14:55:11Z,28m48.079073923s,0.175905
hpccrandomringbw,2,16,2,2,2022-03-15T14:26:59Z,2022-03-15T14:52:50Z,2022-03-15T14:55:48Z,2022-03-15T14:55:48Z,29m27.766721699s,-1
hpccrandomringlat,2,16,2,2,2022-03-15T14:26:59Z,2022-03-15T14:52:50Z,2022-03-15T14:55:48Z,2022-03-15T14:55:48Z,29m27.766721699s,-1
hpccdgemm,4,16,3,16,2022-03-15T14:27:00Z,2022-03-15T14:53:01Z,2022-03-15T14:56:49Z,2022-03-15T14:56:49Z,30m36.633006757s,-1
hpccfft,4,16,2,2,2022-03-15T14:27:01Z,2022-03-15T14:52:58Z,2022-03-15T14:57:33Z,2022-03-15T14:57:33Z,31m15.626806959s,-1
hpccstream,4,16,1,16,2022-03-15T14:27:04Z,2022-03-15T14:53:00Z,2022-03-15T14:55:14Z,2022-03-15T14:55:15Z,28m59.717184464s,4.4652
hpccstream,5,16,1,16,2022-03-15T14:27:04Z,2022-03-15T15:01:26Z,2022-03-15T15:03:48Z,2022-03-15T15:03:48Z,37m36.271890253s,3.13327
hpccrandomaccess,8,16,3,3,2022-03-15T14:27:06Z,2022-03-15T15:01:08Z,2022-03-15T15:09:50Z,2022-03-15T15:09:51Z,43m23.407966731s,0.020488
hpccrandomringbw,5,16,3,3,2022-03-15T14:27:07Z,2022-03-15T15:01:08Z,2022-03-15T15:06:29Z,2022-03-15T15:06:30Z,40m2.294468704s,0.00925397
hpccrandomringlat,5,16,3,3,2022-03-15T14:27:07Z,2022-03-15T15:01:08Z,2022-03-15T15:06:29Z,2022-03-15T15:06:30Z,40m2.294468704s,161.188
hpccrandomringbw,8,16,1,1,2022-03-15T14:27:06Z,2022-03-15T15:01:13Z,2022-03-15T15:02:11Z,2022-03-15T15:02:11Z,35m39.958548563s,1.71271
hpccrandomringlat,8,16,1,1,2022-03-15T14:27:06Z,2022-03-15T15:01:13Z,2022-03-15T15:02:11Z,2022-03-15T15:02:11Z,35m39.958548563s,0.331538
hpccfft,8,16,3,3,2022-03-15T14:27:05Z,2022-03-15T15:01:20Z,2022-03-15T15:09:37Z,2022-03-15T15:09:38Z,43m10.637920776s,0.341007
hpccptrans,9,16,4,4,2022-03-15T14:29:06Z,2022-03-15T15:01:25Z,2022-03-15T15:10:18Z,2022-03-15T15:10:18Z,41m51.091787105s,0.113924
hpccfft,9,16,3,3,2022-03-15T14:30:06Z,2022-03-15T15:01:23Z,2022-03-15T15:09:09Z,2022-03-15T15:09:10Z,39m39.797435298s,0.385153
hpccrandomaccess,0,16,4,4,2022-03-15T14:32:06Z,2022-03-15T15:02:48Z,2022-03-15T15:11:57Z,2022-03-15T15:11:57Z,40m29.655651972s,0.0307106
hpccptrans,8,16,2,2,2022-03-15T14:33:06Z,2022-03-15T15:04:34Z,2022-03-15T15:12:11Z,2022-03-15T15:12:11Z,39m39.628110103s,0.0936089
