benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccrandomringbw,0,16,1,1,2022-03-16T08:31:53Z,2022-03-16T08:49:50Z,2022-03-16T08:50:52Z,2022-03-16T08:50:52Z,19m31.721139338s,1.85624
hpccrandomringlat,0,16,1,1,2022-03-16T08:31:53Z,2022-03-16T08:49:50Z,2022-03-16T08:50:52Z,2022-03-16T08:50:52Z,19m31.721139338s,0.504168
hpccstream,8,16,1,1,2022-03-16T08:31:54Z,2022-03-16T08:55:37Z,2022-03-16T08:57:04Z,2022-03-16T08:57:04Z,25m42.267043183s,5.34515
hpccfft,0,16,1,1,2022-03-16T08:31:54Z,2022-03-16T08:55:38Z,2022-03-16T08:57:01Z,2022-03-16T08:57:01Z,25m50.06775437s,12.0511
hpccptrans,4,16,2,2,2022-03-16T08:31:55Z,2022-03-16T08:41:17Z,2022-03-16T08:49:04Z,2022-03-16T08:49:04Z,17m41.499931478s,0.123788
hpccstream,1,16,2,2,2022-03-16T08:31:57Z,2022-03-16T08:45:27Z,2022-03-16T08:46:56Z,2022-03-16T08:46:56Z,15m32.791096154s,6.42647
hpccptrans,0,16,2,2,2022-03-16T08:31:58Z,2022-03-16T09:00:51Z,2022-03-16T09:10:51Z,2022-03-16T09:10:51Z,39m38.256667445s,0.0805049
hpccrandomaccess,5,16,3,3,2022-03-16T08:31:57Z,2022-03-16T08:49:55Z,2022-03-16T08:53:36Z,2022-03-16T08:53:37Z,22m17.210114294s,0.025279
hpccstream,0,16,2,2,2022-03-16T08:31:57Z,2022-03-16T08:55:39Z,2022-03-16T08:57:10Z,2022-03-16T08:57:10Z,25m45.599254621s,7.08757
hpccrandomaccess,2,16,2,2,2022-03-16T08:32:58Z,2022-03-16T09:00:54Z,2022-03-16T09:10:14Z,2022-03-16T09:10:15Z,37m48.781763393s,0.0268301
hpccstream,7,16,3,3,2022-03-16T08:33:00Z,2022-03-16T09:00:49Z,2022-03-16T09:02:19Z,2022-03-16T09:02:19Z,29m56.501797409s,9.66897
hpccrandomaccess,4,16,1,1,2022-03-16T08:32:59Z,2022-03-16T09:00:49Z,2022-03-16T09:02:30Z,2022-03-16T09:02:30Z,30m3.337125479s,0.110933
hpccrandomringbw,2,16,2,2,2022-03-16T08:32:59Z,2022-03-16T09:00:52Z,2022-03-16T09:03:04Z,2022-03-16T09:03:04Z,30m37.711903036s,0.0144588
hpccrandomringlat,2,16,2,2,2022-03-16T08:32:59Z,2022-03-16T09:00:52Z,2022-03-16T09:03:04Z,2022-03-16T09:03:04Z,30m37.711903036s,75.3799
hpccdgemm,4,16,3,3,2022-03-16T08:33:02Z,2022-03-16T09:00:50Z,2022-03-16T09:07:48Z,2022-03-16T09:07:48Z,35m24.06647613s,12.3932
hpccfft,4,16,2,2,2022-03-16T08:33:01Z,2022-03-16T09:00:53Z,2022-03-16T09:08:48Z,2022-03-16T09:08:48Z,36m24.104535077s,0.364263
hpccstream,4,16,1,1,2022-03-16T08:33:03Z,2022-03-16T09:05:13Z,2022-03-16T09:06:43Z,2022-03-16T09:06:44Z,34m15.364726337s,4.62917
hpccstream,5,16,1,1,2022-03-16T08:33:02Z,2022-03-16T09:03:05Z,2022-03-16T09:04:38Z,2022-03-16T09:04:38Z,32m8.595562293s,4.07953
hpccrandomaccess,8,16,3,3,2022-03-16T08:33:04Z,2022-03-16T09:03:41Z,2022-03-16T09:07:29Z,2022-03-16T09:07:30Z,35m2.123384229s,0.0263904
hpccrandomringbw,5,16,3,3,2022-03-16T08:33:05Z,2022-03-16T09:08:24Z,2022-03-16T09:12:31Z,2022-03-16T09:12:31Z,40m11.546956952s,0.0177974
hpccrandomringlat,5,16,3,3,2022-03-16T08:33:05Z,2022-03-16T09:08:24Z,2022-03-16T09:12:31Z,2022-03-16T09:12:31Z,40m11.546956952s,1966.48
hpccrandomringbw,8,16,1,1,2022-03-16T08:33:05Z,2022-03-16T09:07:19Z,2022-03-16T09:08:24Z,2022-03-16T09:08:24Z,35m53.272870574s,1.74984
hpccrandomringlat,8,16,1,1,2022-03-16T08:33:05Z,2022-03-16T09:07:19Z,2022-03-16T09:08:24Z,2022-03-16T09:08:24Z,35m53.272870574s,0.488821
hpccfft,8,16,3,3,2022-03-16T08:33:04Z,2022-03-16T09:02:59Z,2022-03-16T09:09:25Z,2022-03-16T09:09:25Z,37m0.70000162s,0.498753
hpccptrans,9,16,4,4,2022-03-16T08:35:04Z,2022-03-16T08:43:42Z,2022-03-16T08:50:28Z,2022-03-16T08:50:28Z,16m0.686525282s,0.181369
hpccfft,9,16,3,3,2022-03-16T08:36:05Z,2022-03-16T09:10:52Z,2022-03-16T09:15:44Z,2022-03-16T09:15:44Z,40m19.073186844s,0.675373
hpccrandomaccess,0,16,4,4,2022-03-16T08:38:05Z,2022-03-16T09:00:48Z,2022-03-16T09:15:56Z,2022-03-16T09:15:56Z,38m29.128341488s,0.0242608
hpccptrans,8,16,2,2,2022-03-16T08:39:05Z,2022-03-16T09:08:25Z,2022-03-16T09:15:01Z,2022-03-16T09:15:01Z,36m39.128776762s,0.15598
