benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccrandomringbw,7,16,4,4,2022-03-11T02:40:45Z,2022-03-11T02:41:06Z,2022-03-11T02:42:53Z,2022-03-11T02:42:53Z,2m8.516506348s,0.0280504
hpccrandomringlat,7,16,4,4,2022-03-11T02:40:45Z,2022-03-11T02:41:06Z,2022-03-11T02:42:53Z,2022-03-11T02:42:53Z,2m8.516506348s,67.9941
hpccrandomringbw,8,16,4,4,2022-03-11T02:43:16Z,2022-03-11T02:43:37Z,2022-03-11T02:45:29Z,2022-03-11T02:45:29Z,2m13.736269888s,0.0257458
hpccrandomringlat,8,16,4,4,2022-03-11T02:43:16Z,2022-03-11T02:43:37Z,2022-03-11T02:45:29Z,2022-03-11T02:45:29Z,2m13.736269888s,68.5629
hpccrandomringbw,9,16,4,4,2022-03-11T02:45:47Z,2022-03-11T02:46:04Z,2022-03-11T02:47:51Z,2022-03-11T02:47:51Z,2m5.006039658s,0.0275876
hpccrandomringlat,9,16,4,4,2022-03-11T02:45:47Z,2022-03-11T02:46:04Z,2022-03-11T02:47:51Z,2022-03-11T02:47:51Z,2m5.006039658s,62.4448
hpccrandomaccess,0,16,4,4,2022-03-11T02:48:17Z,2022-03-11T02:48:27Z,2022-03-11T02:51:02Z,2022-03-11T02:51:02Z,2m45.101154044s,0.0264815
hpccrandomaccess,1,16,4,4,2022-03-11T02:51:18Z,2022-03-11T02:51:37Z,2022-03-11T02:54:19Z,2022-03-11T02:54:19Z,3m1.530557626s,0.024788
hpccrandomaccess,2,16,4,4,2022-03-11T02:54:48Z,2022-03-11T02:54:56Z,2022-03-11T02:57:32Z,2022-03-11T02:57:32Z,2m44.509786235s,0.0267571
hpccrandomaccess,3,16,4,4,2022-03-11T02:57:49Z,2022-03-11T02:58:16Z,2022-03-11T03:00:53Z,2022-03-11T03:00:53Z,3m4.727516996s,0.027196
hpccrandomaccess,4,16,4,4,2022-03-11T03:01:19Z,2022-03-11T03:01:29Z,2022-03-11T03:04:02Z,2022-03-11T03:04:02Z,2m43.404782181s,0.025373
hpccrandomaccess,5,16,4,4,2022-03-11T03:04:20Z,2022-03-11T03:04:47Z,2022-03-11T03:07:21Z,2022-03-11T03:07:21Z,3m1.205186199s,0.0264478
hpccrandomaccess,6,16,4,4,2022-03-11T03:07:50Z,2022-03-11T03:08:06Z,2022-03-11T03:10:46Z,2022-03-11T03:10:46Z,2m56.839921156s,0.0269894
hpccrandomaccess,7,16,4,4,2022-03-11T03:10:51Z,2022-03-11T03:11:26Z,2022-03-11T03:14:00Z,2022-03-11T03:14:00Z,3m9.247767335s,0.0260309
hpccrandomaccess,8,16,4,4,2022-03-11T03:14:22Z,2022-03-11T03:14:46Z,2022-03-11T03:17:18Z,2022-03-11T03:17:18Z,2m57.560419329s,0.0267251
hpccrandomaccess,9,16,4,4,2022-03-11T03:17:22Z,2022-03-11T03:17:56Z,2022-03-11T03:20:37Z,2022-03-11T03:20:37Z,3m16.002839401s,0.0268687
hpccptrans,0,16,4,4,2022-03-11T03:20:53Z,2022-03-11T03:21:15Z,2022-03-11T03:25:40Z,2022-03-11T03:25:40Z,4m47.452770245s,0.294778
hpccptrans,1,16,4,4,2022-03-11T03:25:54Z,2022-03-11T03:26:26Z,2022-03-11T03:31:02Z,2022-03-11T03:31:02Z,5m8.420220494s,0.300893
hpccptrans,2,16,4,4,2022-03-11T03:31:25Z,2022-03-11T03:31:46Z,2022-03-11T03:36:29Z,2022-03-11T03:36:29Z,5m4.84474269s,0.310874
hpccptrans,3,16,4,4,2022-03-11T03:36:56Z,2022-03-11T03:37:16Z,2022-03-11T03:42:00Z,2022-03-11T03:42:01Z,5m5.065053376s,0.318924
hpccptrans,4,16,4,4,2022-03-11T03:42:27Z,2022-03-11T03:42:47Z,2022-03-11T03:47:11Z,2022-03-11T03:47:11Z,4m44.754817682s,0.325753
hpccptrans,5,16,4,4,2022-03-11T03:47:28Z,2022-03-11T03:47:56Z,2022-03-11T03:52:36Z,2022-03-11T03:52:37Z,5m9.061459137s,0.322282
hpccptrans,6,16,4,4,2022-03-11T03:52:59Z,2022-03-11T03:53:16Z,2022-03-11T03:58:00Z,2022-03-11T03:58:00Z,5m1.810715483s,0.295462
hpccptrans,7,16,4,4,2022-03-11T03:58:30Z,2022-03-11T03:58:46Z,2022-03-11T04:03:38Z,2022-03-11T04:03:38Z,5m8.517808084s,0.302227
hpccptrans,8,16,4,4,2022-03-11T04:04:01Z,2022-03-11T04:04:16Z,2022-03-11T04:10:54Z,2022-03-11T04:10:54Z,6m53.265514979s,0.316464
hpccptrans,9,16,4,4,2022-03-11T04:11:02Z,2022-03-11T04:11:36Z,2022-03-11T04:16:25Z,2022-03-11T04:16:25Z,5m23.353662564s,0.298266
hpccstream,0,16,4,4,2022-03-11T04:16:33Z,2022-03-11T04:17:06Z,2022-03-11T04:18:39Z,2022-03-11T04:18:39Z,2m6.869120521s,8.19489
hpccstream,1,16,4,4,2022-03-11T04:19:04Z,2022-03-11T04:19:26Z,2022-03-11T04:20:58Z,2022-03-11T04:20:58Z,1m54.247474373s,8.55161
hpccstream,2,16,4,4,2022-03-11T04:21:04Z,2022-03-11T04:21:36Z,2022-03-11T04:23:08Z,2022-03-11T04:23:08Z,2m4.188131511s,7.83735
hpccstream,3,16,4,4,2022-03-11T04:23:35Z,2022-03-11T04:23:46Z,2022-03-11T04:25:18Z,2022-03-11T04:25:18Z,1m43.809664133s,8.46899
hpccstream,4,16,4,4,2022-03-11T04:25:35Z,2022-03-11T04:25:56Z,2022-03-11T04:27:28Z,2022-03-11T04:27:28Z,1m53.658570626s,8.72971
hpccstream,5,16,4,4,2022-03-11T04:27:35Z,2022-03-11T04:28:06Z,2022-03-11T04:29:36Z,2022-03-11T04:29:36Z,2m1.56310533s,8.45071
hpccstream,6,16,4,4,2022-03-11T04:30:06Z,2022-03-11T04:30:16Z,2022-03-11T04:31:47Z,2022-03-11T04:31:47Z,1m41.476966553s,9.4308
hpccstream,7,16,4,4,2022-03-11T04:32:06Z,2022-03-11T04:32:22Z,2022-03-11T04:33:53Z,2022-03-11T04:33:53Z,1m47.161328708s,8.6287
hpccstream,8,16,4,4,2022-03-11T04:34:07Z,2022-03-11T04:34:36Z,2022-03-11T04:36:05Z,2022-03-11T04:36:05Z,1m58.893363475s,8.93763
hpccstream,9,16,4,4,2022-03-11T04:36:07Z,2022-03-11T04:36:46Z,2022-03-11T04:38:21Z,2022-03-11T04:38:21Z,2m14.087711986s,7.87214
