benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccrandomringbw,7,16,4,16,2022-03-11T13:39:38Z,2022-03-11T13:39:47Z,2022-03-11T13:43:01Z,2022-03-11T13:43:01Z,3m23.327778433s,0.0240691
hpccrandomringlat,7,16,4,16,2022-03-11T13:39:38Z,2022-03-11T13:39:47Z,2022-03-11T13:43:01Z,2022-03-11T13:43:01Z,3m23.327778433s,67.0643
hpccrandomringbw,8,16,4,16,2022-03-11T13:43:09Z,2022-03-11T13:43:18Z,2022-03-11T13:46:27Z,2022-03-11T13:46:27Z,3m18.706103417s,0.0242384
hpccrandomringlat,8,16,4,16,2022-03-11T13:43:09Z,2022-03-11T13:43:18Z,2022-03-11T13:46:27Z,2022-03-11T13:46:27Z,3m18.706103417s,68.4285
hpccrandomringbw,9,16,4,16,2022-03-11T13:46:40Z,2022-03-11T13:46:49Z,2022-03-11T13:50:01Z,2022-03-11T13:50:01Z,3m21.318154715s,0.0245068
hpccrandomringlat,9,16,4,16,2022-03-11T13:46:40Z,2022-03-11T13:46:49Z,2022-03-11T13:50:01Z,2022-03-11T13:50:01Z,3m21.318154715s,67.5009
hpccrandomaccess,0,16,4,16,2022-03-11T13:50:10Z,2022-03-11T13:50:18Z,2022-03-11T13:54:04Z,2022-03-11T13:54:04Z,3m54.399396393s,0.0228669
hpccrandomaccess,1,16,4,16,2022-03-11T13:54:11Z,2022-03-11T13:54:19Z,2022-03-11T13:58:10Z,2022-03-11T13:58:10Z,3m59.520016733s,0.0239277
hpccrandomaccess,2,16,4,16,2022-03-11T13:58:11Z,2022-03-11T13:58:20Z,2022-03-11T14:02:10Z,2022-03-11T14:02:10Z,3m59.731003713s,0.0261959
hpccrandomaccess,3,16,4,16,2022-03-11T14:02:12Z,2022-03-11T14:02:21Z,2022-03-11T14:06:16Z,2022-03-11T14:06:16Z,4m4.459063297s,0.0231481
hpccrandomaccess,4,16,4,16,2022-03-11T14:06:43Z,2022-03-11T14:06:55Z,2022-03-11T14:10:48Z,2022-03-11T14:10:48Z,4m5.409868756s,0.0238057
hpccrandomaccess,5,16,4,16,2022-03-11T14:11:13Z,2022-03-11T14:11:26Z,2022-03-11T14:15:35Z,2022-03-11T14:15:35Z,4m22.182467923s,0.0245906
hpccrandomaccess,6,16,4,16,2022-03-11T14:15:44Z,2022-03-11T14:15:52Z,2022-03-11T14:19:41Z,2022-03-11T14:19:41Z,3m57.479761049s,0.0248664
hpccrandomaccess,7,16,4,16,2022-03-11T14:19:45Z,2022-03-11T14:19:53Z,2022-03-11T14:23:35Z,2022-03-11T14:23:35Z,3m51.592812798s,0.0251839
hpccrandomaccess,8,16,4,16,2022-03-11T14:23:45Z,2022-03-11T14:23:54Z,2022-03-11T14:27:46Z,2022-03-11T14:27:46Z,4m1.417071463s,0.0194103
